,Custom_Difference,Matched_Rows
"('VT24', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.93149342705546,64280
"('VT34', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.93541469618106,53022
"('VT42', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.93648206438043,34517
"('VT7', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.93961352657004,2600
"('VT33', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.9401686412796,44921
"('VT5', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.94165694282381,1774
"('VT22', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.94171559679809,65822
"('VT15', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.94191527646174,2327
"('VT11', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.94247351080466,2342
"('VT14', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.94308480364256,1874
"('VT15', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.94400895856663,1897
"('VT10', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.94419642857143,2158
"('VT11', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.94450610432852,1923
"('VT34', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.9452459735788,52895
"('VT9', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.94717379820392,2004
"('VT9', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.94717379820392,2010
"('VT8', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.9472851871376,1957
"('VT8', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.9472851871376,1963
"('VT1', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.95022399203583,2125
"('VT1', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.95022399203583,2128
"('VT16', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.95156281906131,2665
"('VT4', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.9521072796935,2154
"('VT4', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.9521072796935,2148
"('VT16', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.95285242809994,2485
"('VT1', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.9585199933632,2369
"('VT29', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.95937780216566,57129
"('VT24', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.95947176447105,64193
"('VT42', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.95965713124883,34646
"('VT8', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.9604638903532,2261
"('VT18', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.9607843137255,2609
"('VT5', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.96110462854921,2078
"('VT13', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.96294109616558,2424
"('VT29', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.96342992415467,57081
"('VT25', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.96354603285437,65314
"('VT19', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.96370000491756,65550
"('VT25', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.96439882530886,65317
"('VT25', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.96579884698,65310
"('VT31', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.96626349593032,50525
"('VT29', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.96732462231415,57082
"('VT29', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.96761516586797,57124
"('VT24', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.96901335203171,64192
"('VT33', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.97002695880485,45039
"('VT34', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.9701932641944,52842
"('VT31', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.97021046832324,50527
"('VT34', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.97026770130995,52888
"('VT12', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.97136311569301,2113
"('VT34', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.97235070052167,52893
"('VT35', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.97251490519578,58462
"('VT17', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.97275204359674,2201
"('VT17', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.97275204359674,2203
"('VT31', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.97307000011945,50596
"('VT19', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.97351412545999,65509
"('VT2', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",99.9737532808399,2440
"('VT18', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.97385620915031,2905
"('VT31', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.97468329482648,50597
"('VT19', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.9762593974631,65508
"('VT31', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.97632383245103,50589
"('VT16', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.97642621404998,2487
"('VT24', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.97674526027033,64147
"('VT25', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.97698470849129,65272
"('VT29', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.97736453978374,57129
"('VT19', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.9776123508857,65546
"('VT29', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.97784749551772,57071
"('VT19', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.97799734175197,65509
"('VT25', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.97878679298752,65275
"('VT19', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.97955639464767,65547
"('VT25', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.98077845209285,65275
"('VT22', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.98108638513227,65748
"('VT31', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.98357528709121,50528
"('VT35', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.9846112198946,58415
"('VT35', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.98548975058085,58569
"('VT29', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.98563229723469,57071
"('VT19', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.98571631825817,65507
"('VT19', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.98584694047975,65504
"('VT22', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.9862798293684,65709
"('VT34', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.98664813464879,52840
"('VT24', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.9866986101427,64149
"('VT8', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.9868212967844,2252
"('VT8', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",99.9868212967844,2262
"('VT24', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.98694870859495,64147
"('VT33', '20180222-71OOooPA-VV__R5F3_RN1RP3')",99.98745263091043,44850
"('VT25', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.98808079843042,65268
"('VT31', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.98864741928163,50512
"('VT34', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.98911659019086,52825
"('VT45', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.98919649290464,48432
"('VT35', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.98978173986086,58401
"('VT25', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.98988760658433,65269
"('VT19', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.99045282050216,65507
"('VT29', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.99101898665977,57067
"('VT33', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",99.99103011348093,44925
"('VT33', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.99113290990779,44913
"('VT13', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.99116295510781,2240
"('VT34', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.99159616966098,52841
"('VT22', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.99277375275334,65708
"('VT35', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.99331274706586,58405
"('VT42', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.99371831484802,34446
"('VT24', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.99378140343859,64147
"('VT22', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.99429276326599,65709
"('VT35', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.99529649067182,58411
"('VT31', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.99590758259698,50514
"('VT33', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.99600101991048,44829
"('VT12', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",99.99714632446592,2288
"('VT35', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.99740780239692,58416
"('VT24', '20180222-71WIooPA-VV__R2F20_RN2RP3')",99.9975044909554,64148
"('VT33', '20180222-71WIooPA-VV__R2F18_RN2RP1')",99.99763752442684,44830
"('VT42', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",99.99814602303269,34515
"('VT24', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.99867428563995,64146
"('VT33', '20180222-71OOooPA-VV__R5F2_RN1RP2')",99.99897856926701,44848
"('VT25', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.99915637483619,65266
"('VT34', '20180222-71WIooPA-VV__R2F19_RN2RP2')",99.99948555168703,52820
"('VT29', '20180222-71OOooPA-VV__R5F1_RN1RP1')",99.99980806692595,57082
"('VT9', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1960
"('VT11', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1863
"('VT9', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1954
"('VT4', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,2204
"('VT12', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,1858
"('VT12', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,1864
"('VT3', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,1794
"('VT15', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.0,2151
"('VT4', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,2198
"('VT9', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1960
"('VT11', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1869
"('VT2', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,2017
"('VT16', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,2239
"('VT17', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1896
"('VT12', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1807
"('VT17', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1902
"('VT12', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1813
"('VT15', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1847
"('VT15', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1853
"('VT3', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,1800
"('VT17', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,1957
"('VT17', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1902
"('VT2', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,2023
"('VT13', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1953
"('VT17', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,1953
"('VT11', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1869
"('VT7', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,2545
"('VT7', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,2551
"('VT17', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,1947
"('VT16', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,2233
"('VT13', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1953
"('VT12', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,1868
"('VT13', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1947
"('VT9', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,2014
"('VT15', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1853
"('VT7', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,2551
"('VT12', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1813
"('VT2', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1972
"('VT10', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1859
"('VT6', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,2280
"('VT6', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,2270
"('VT3', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1749
"('VT3', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1743
"('VT15', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,1907
"('VT10', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,1910
"('VT10', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,1904
"('VT16', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,2243
"('VT8', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,2015
"('VT2', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,2027
"('VT1', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,2076
"('VT1', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,2070
"('VT8', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0,2009
"('VT10', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1853
"('VT1', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,2076
"('VT16', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,2182
"('VT8', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1963
"('VT16', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,2188
"('VT3', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1749
"('VT2', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1972
"('VT14', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1824
"('VT8', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,2019
"('VT6', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0,2276
"('VT2', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1966
"('VT10', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,1914
"('VT11', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.0,2158
"('VT10', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",100.0,2156
"('VT10', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0,1859
"('VT16', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,2188
"('VT3', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0,1804
"('VT5', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1780
"('VT14', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0,1818
"('VT14', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0,1824
"('VT31', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.00078994262738,50510
"('VT33', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.0016047176057,44846
"('VT34', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.00247531201319,52826
"('VT22', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.00407728430089,65738
"('VT35', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.00431859298715,58405
"('VT42', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.00592885922384,34461
"('VT30', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",100.00613328651826,48874
"('VT22', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.00689250046071,65704
"('VT45', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.00940147917858,48432
"('VT12', '20180222-71WIsaSV-VV__R2F6_RN2RP3')",100.01011848789439,2804
"('VT42', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.01229010316352,34463
"('VT21', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.01289622871765,65260
"('VT22', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.01375606839977,65704
"('VT42', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.0140507737265,34446
"('VT24', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.01563446499897,64188
"('VT45', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.01672827302386,48432
"('VT6', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",100.01737720111214,2521
"('VT45', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.01738841033776,48422
"('VT22', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.01874786438512,65703
"('VT7', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.02012882447664,2594
"('VT35', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.02074874176772,58461
"('VT45', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.02152049133892,48419
"('VT35', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.02233218421956,58454
"('VT2', '20180222-24WIsaVH-VG__R3F9_RN1RP1')",100.02326911842614,2284
"('VT22', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.02437763497119,65743
"('VT42', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.02465515301115,34461
"('VT30', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.02638118952925,48669
"('VT9', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.02641310089804,2246
"('VT10', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.02790178571428,2147
"('VT15', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",100.02799552071669,2319
"('VT30', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.02842676738422,48690
"('VT3', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.0297265160523,2038
"('VT21', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.02975118099971,65255
"('VT45', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.03008848940223,48419
"('VT21', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.03221189206396,65259
"('VT42', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.03269932695929,34521
"('VT21', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.03280840500706,65259
"('VT30', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.03403066537757,48669
"('VT30', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0350860865304,48686
"('VT17', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",100.0363306085377,2369
"('VT16', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",100.03771805752004,2653
"('VT45', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",100.03779922564154,48464
"('VT21', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.03869152106348,65257
"('VT7', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0402576489533,2605
"('VT2', '20180222-24OOooVH-VG__R9F9_RN1RP1')",100.04152770566795,2226
"('VT21', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",100.04519656492268,65389
"('VT6', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.04633920296571,2218
"('VT4', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",100.04688061282954,2624
"('VT20', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0473741963862,67441
"('VT4', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.04789272030652,2209
"('VT4', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.04789272030652,2154
"('VT45', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",100.0488512622659,48579
"('VT30', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",100.0492937008798,48752
"('VT1', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",100.04977600796417,2543
"('VT21', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.05202078462652,65257
"('VT33', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.05316631868182,44825
"('VT11', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.05549389567148,1919
"('VT15', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.05599104143337,1903
"('VT30', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.05606392114532,48684
"('VT14', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.05691519635742,1878
"('VT14', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.05691519635742,1868
"('VT14', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.05691519635742,2123
"('VT1', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.05807200929151,2361
"('VT5', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.0583430571762,1835
"('VT5', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",100.0583430571762,2246
"('VT5', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0583430571762,1831
"('VT5', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0583430571762,1780
"('VT4', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.05986590038314,2443
"('VT4', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.05986590038314,2451
"('VT7', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.06038647342994,2845
"('VT20', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.06071407558439,67448
"('VT26', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0608589579838,63439
"('VT26', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.0683769675766,63444
"('VT42', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.07096643864426,34442
"('VT14', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",100.07220358686834,2533
"('VT23', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.07330990690137,63925
"('VT32', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.0746866324634,51114
"('VT30', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.07635682408531,48666
"('VT18', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.07843137254902,2615
"('VT17', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.0817438692098,2192
"('VT20', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.08256973194266,67444
"('VT23', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.08341993138859,63937
"('VT20', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.08479364596836,67446
"('VT13', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.08837044892189,2249
"('VT30', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.08854564931558,48744
"('VT17', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",100.08896870613493,2610
"('VT3', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.08917954815695,2048
"('VT20', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.09018356799292,67446
"('VT32', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.09324474705348,51135
"('VT23', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.0945821075906,63928
"('VT26', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.09565440949595,63441
"('VT26', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.09621502995849,63447
"('VT1', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",100.09814304036814,2548
"('VT23', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.09862270661634,63933
"('VT39', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.09982460826552,37278
"('VT23', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.10343227071029,63937
"('VT26', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.10412712444403,63444
"('VT2', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.10498687664042,2270
"('VT21', '20180222-71WIsaSL-VV__R2F1_RN2RP1')",100.10671600177028,65301
"('VT41', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.10726952151268,35264
"('VT32', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.10964329293081,51133
"('VT20', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.11052244003926,67444
"('VT45', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.11415126179155,48464
"('VT30', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.11425518858714,48748
"('VT12', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.11454753722795,2103
"('VT26', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.11534697849827,63441
"('VT5', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.11668611435238,1825
"('VT18', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.11764705882354,2616
"('VT7', '20180222-71NYsaSL-VV__R2F8_RN2RP1')",100.12002569497702,3021
"('VT32', '20180222-71OOooPA-VV__R5F3_RN1RP3')",100.12016620800827,51135
"('VT32', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.12057833663684,51115
"('VT36', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.12214822115546,41021
"('VT27', '20180222-71WIooPA-VV__R2F19_RN2RP2')",100.128186413187,65232
"('VT16', '20180222-71WIsaSV-VV__R2F5_RN2RP2')",100.13055298431351,2899
"('VT23', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.13586046036018,63927
"('VT16', '20180222-24WIsaVH-VG__R3F11_RN1RP3')",100.13887377748762,2495
"('VT16', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.14144271570014,2477
"('VT36', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.14255778208016,41048
"('VT21', '20180222-71WIsaSL-VV__R2F3_RN2RP3')",100.15094628126555,65299
"('VT14', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.15177385695313,2113
"('VT38', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.15225685233302,31555
"('VT41', '20180222-71OOooPA-VV__R5F2_RN1RP2')",100.15407453944836,35278
"('VT36', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.16119288992913,41028
"('VT45', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.16193803693699,48462
"('VT32', '20180222-71WIooPA-VV__R2F20_RN2RP3')",100.16248108457827,51115
"('VT41', '20180222-71OOooPA-VV__R5F1_RN1RP1')",100.16538651210236,35279
"('VT21', '20180222-71WIsaSL-VV__R2F2_RN2RP2')",100.16752422915587,65298
"('VT20', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",100.16894427277123,67627
"('VT16', '20180222-24WIsaVH-VG__R3F10_RN1RP2')",100.17015437807517,2507
"('VT41', '20180222-71WIooPA-VV__R2F18_RN2RP1')",100.1711488965,35266
"('VT12', '20180222-71WIsaSV-VV__R2F4_RN2RP1')",100.17182130584192,2279
